"Dataset","Age","lh_bankssts_thickness"
"BGSP","21",2.343
"BGSP","23",2.296
"BGSP","19",2.388
"BGSP","23",2.676
"BGSP","25",2.402
"BGSP","25",2.25
"BGSP","21",2.537
"BGSP","25",2.548
"BGSP","19",2.473
"BGSP","23",2.281
"BGSP","21",2.392
"BGSP","21",2.45
"BGSP","21",2.501
"BGSP","19",2.449
"BGSP","19",2.683
"BGSP","21",2.441
"BGSP","19",2.439
"BGSP","23",2.371
"BGSP","21",2.314
"BGSP","19",2.523
"BGSP","19",2.606
"BGSP","23",2.435
"BGSP","21",2.341
"BGSP","19",2.738
"BGSP","23",2.419
"BGSP","19",2.362
"BGSP","25",2.486
"BGSP","23",2.275
"BGSP","21",2.402
"BGSP","23",2.444
"BGSP","19",2.491
"BGSP","21",2.531
"BGSP","25",2.598
"BGSP","21",2.661
"BGSP","19",2.654
"BGSP","19",2.295
"BGSP","21",2.59
"BGSP","19",2.568
"BGSP","21",2.241
"BGSP","19",2.438
"BGSP","23",2.274
"BGSP","19",2.64
"BGSP","21",2.282
"BGSP","21",2.474
"BGSP","23",2.38
"BGSP","21",2.454
"BGSP","23",2.378
"BGSP","19",2.402
"BGSP","19",2.422
"BGSP","19",2.729
"BGSP","19",2.41
"BGSP","19",2.468
"BGSP","19",2.575
"BGSP","25",2.259
"BGSP","21",2.446
"BGSP","19",2.423
"BGSP","21",2.211
"BGSP","23",2.387
"BGSP","21",2.413
"BGSP","23",2.201
"BGSP","19",2.114
"BGSP","19",2.29
"BGSP","23",2.366
"BGSP","21",2.51
"BGSP","23",2.587
"BGSP","23",2.212
"BGSP","21",2.503
"BGSP","19",2.436
"BGSP","23",2.711
"BGSP","19",2.437
"BGSP","23",2.415
"BGSP","19",2.582
"BGSP","21",2.462
"BGSP","19",2.492
"BGSP","29",2.524
"BGSP","21",2.555
"BGSP","19",2.405
"BGSP","21",2.462
"BGSP","27",2.313
"BGSP","21",2.256
"BGSP","19",2.519
"BGSP","21",2.234
"BGSP","21",2.392
"BGSP","23",2.378
"BGSP","27",2.074
"BGSP","19",2.455
"BGSP","19",2.327
"BGSP","19",2.47
"BGSP","27",2.475
"BGSP","27",2.254
"BGSP","21",2.584
"BGSP","19",2.545
"BGSP","19",2.299
"BGSP","21",2.312
"BGSP","21",2.572
"BGSP","21",2.414
"BGSP","19",2.053
"BGSP","19",2.547
"BGSP","21",2.603
"BGSP","25",2.483
"BGSP","19",2.479
"BGSP","21",2.365
"BGSP","19",2.667
"BGSP","21",2.464
"BGSP","21",2.334
"BGSP","21",2.579
"BGSP","21",2.411
"BGSP","19",2.88
"BGSP","33",2.38
"BGSP","21",2.4
"BGSP","21",2.364
"BGSP","23",2.265
"BGSP","21",2.527
"BGSP","19",2.303
"BGSP","19",2.652
"BGSP","19",2.292
"BGSP","19",2.666
"BGSP","23",2.232
"BGSP","21",2.394
"BGSP","23",2.227
"BGSP","21",2.775
"BGSP","27",2.229
"BGSP","19",2.352
"BGSP","21",2.636
"BGSP","21",2.462
"BGSP","19",2.558
"BGSP","19",2.562
"BGSP","23",2.563
"BGSP","19",2.305
"BGSP","23",2.233
"BGSP","19",2.384
"BGSP","19",2.828
"BGSP","19",2.424
"BGSP","19",2.213
"BGSP","19",2.525
"BGSP","21",2.655
"BGSP","27",2.358
"BGSP","19",2.571
"BGSP","19",2.433
"BGSP","21",2.534
"BGSP","23",2.461
"BGSP","25",2.538
"BGSP","23",2.377
"BGSP","21",2.347
"BGSP","21",2.368
"BGSP","21",2.526
"BGSP","23",2.118
"BGSP","23",2.135
"BGSP","21",2.511
"BGSP","19",2.294
"BGSP","29",2.314
"BGSP","19",2.69
"BGSP","25",2.292
"BGSP","19",2.469
"BGSP","25",2.302
"BGSP","19",2.472
"BGSP","21",2.607
"BGSP","19",2.295
"BGSP","23",2.165
"BGSP","31",2.371
"BGSP","21",2.341
"BGSP","21",2.516
"BGSP","29",2.239
"BGSP","31",2.504
"BGSP","25",2.356
"BGSP","21",2.425
"BGSP","19",2.522
"BGSP","21",2.31
"BGSP","25",2.349
"BGSP","23",2.41
"BGSP","23",2.643
"BGSP","21",2.486
"BGSP","19",2.635
"BGSP","23",2.61
"BGSP","21",2.507
"BGSP","21",2.203
"BGSP","19",2.408
"BGSP","21",2.732
"BGSP","23",2.262
"BGSP","25",2.235
"BGSP","19",2.231
"BGSP","19",2.561
"BGSP","19",2.518
"BGSP","19",2.525
"BGSP","19",2.565
"BGSP","23",2.119
"BGSP","21",2.361
"BGSP","19",2.693
"BGSP","23",2.489
"BGSP","19",2.518
"BGSP","19",2.41
"BGSP","21",2.637
"BGSP","23",2.235
"BGSP","19",2.335
"BGSP","21",2.361
"BGSP","25",2.847
"BGSP","19",2.309
"BGSP","19",2.468
"BGSP","25",2.423
"BGSP","23",2.502
"BGSP","19",2.284
"BGSP","19",2.431
"BGSP","21",2.374
"BGSP","23",2.232
"BGSP","21",2.307
"BGSP","21",2.303
"BGSP","23",2.271
"BGSP","21",2.403
"BGSP","21",2.463
"BGSP","21",2.632
"BGSP","27",2.445
"BGSP","19",2.376
"BGSP","19",2.281
"BGSP","23",2.547
"BGSP","21",2.216
"BGSP","19",2.46
"BGSP","21",2.233
"BGSP","23",2.314
"BGSP","31",2.467
"BGSP","21",2.311
"BGSP","21",2.337
"BGSP","19",2.591
"BGSP","21",2.497
"BGSP","19",2.566
"BGSP","25",2.43
"BGSP","19",2.665
"BGSP","19",2.595
"BGSP","19",2.37
"BGSP","19",2.324
"BGSP","21",2.111
"BGSP","21",2.349
"BGSP","21",2.305
"BGSP","19",2.221
"BGSP","23",2.354
"BGSP","21",2.497
"BGSP","21",2.238
"BGSP","21",2.343
"BGSP","27",2.345
"BGSP","19",2.231
"BGSP","21",2.353
"BGSP","23",2.305
"BGSP","23",2.46
"BGSP","21",2.307
"BGSP","19",2.503
"BGSP","19",2.361
"BGSP","33",2.544
"BGSP","21",2.368
"BGSP","29",2.335
"BGSP","21",2.653
"BGSP","21",2.271
"BGSP","19",2.633
"BGSP","19",2.42
"BGSP","25",1.978
"BGSP","19",2.381
"BGSP","23",2.451
"BGSP","21",2.528
"BGSP","23",2.299
"BGSP","21",2.759
"BGSP","21",2.076
"BGSP","23",2.389
"BGSP","23",2.434
"BGSP","19",2.238
"BGSP","21",2.479
"BGSP","19",2.417
"BGSP","23",2.738
"BGSP","19",2.268
"BGSP","27",2.298
"BGSP","21",2.51
"BGSP","19",2.455
"BGSP","23",2.623
"BGSP","21",2.263
"BGSP","19",2.457
"BGSP","25",2.52
"BGSP","19",2.187
"BGSP","21",2.375
"BGSP","23",2.52
"BGSP","19",2.67
"BGSP","19",2.494
"BGSP","21",2.32
"BGSP","33",2.063
"BGSP","31",2.225
"BGSP","23",2.809
"BGSP","23",2.463
"BGSP","25",2.447
"BGSP","23",2.421
"BGSP","21",2.126
"BGSP","25",2.305
"BGSP","23",2.477
"BGSP","19",2.745
"BGSP","23",2.264
"BGSP","25",2.473
"BGSP","21",2.116
"BGSP","23",2.28
"BGSP","29",2.522
"BGSP","19",2.371
"BGSP","19",2.491
"BGSP","21",2.38
"BGSP","21",2.186
"BGSP","21",2.498
"BGSP","23",2.657
"BGSP","19",2.754
"BGSP","23",2.366
"BGSP","19",2.374
"BGSP","19",2.276
"BGSP","19",2.654
"BGSP","23",2.391
"BGSP","19",2.463
"BGSP","23",2.678
"BGSP","19",2.596
"BGSP","21",2.544
"BGSP","25",2.181
"BGSP","21",2.318
"BGSP","21",2.392
"BGSP","19",2.447
"BGSP","21",2.53
"BGSP","21",2.509
"BGSP","21",2.279
"BGSP","25",2.761
"BGSP","19",2.145
"BGSP","21",2.663
"BGSP","19",2.635
"BGSP","19",2.64
"BGSP","21",2.467
"BGSP","23",2.423
"BGSP","21",2.418
"BGSP","27",2.423
"BGSP","19",2.586
"BGSP","21",2.391
"BGSP","21",2.451
"BGSP","21",2.145
"BGSP","25",2.356
"BGSP","19",2.543
"BGSP","19",2.49
"BGSP","35",2.34
"BGSP","23",2.198
"BGSP","19",2.369
"BGSP","21",2.463
"BGSP","21",2.453
"BGSP","21",2.374
"BGSP","21",2.488
"BGSP","19",2.444
"BGSP","21",2.519
"BGSP","19",2.281
"BGSP","21",2.509
"BGSP","21",2.593
"BGSP","21",2.561
"BGSP","19",2.643
"BGSP","27",2.446
"BGSP","21",2.403
"BGSP","25",2.376
"BGSP","29",2.576
"BGSP","19",2.319
"BGSP","19",2.765
"BGSP","21",2.435
"BGSP","21",2.401
"BGSP","25",2.575
"BGSP","19",2.423
"BGSP","25",2.492
"BGSP","19",2.47
"BGSP","21",2.472
"BGSP","19",2.537
"BGSP","21",2.294
"BGSP","25",2.26
"BGSP","19",2.533
"BGSP","27",2.037
"BGSP","21",2.323
"BGSP","21",2.574
"BGSP","19",2.224
"BGSP","21",2.538
"BGSP","21",2.5
"BGSP","19",2.296
"BGSP","23",2.314
"BGSP","19",2.759
"BGSP","19",2.82
"BGSP","19",2.634
"BGSP","19",2.585
"BGSP","19",2.714
"BGSP","27",2.426
"BGSP","19",2.554
"BGSP","29",2.403
"BGSP","19",2.476
"BGSP","27",2.171
"BGSP","19",2.3
"BGSP","21",2.66
"BGSP","21",2.382
"BGSP","21",2.169
"BGSP","23",2.547
"BGSP","19",2.444
"BGSP","19",2.481
"BGSP","19",2.542
"BGSP","21",2.293
"BGSP","21",2.513
"BGSP","21",2.497
"BGSP","21",2.343
"BGSP","19",2.404
"BGSP","19",2.519
"BGSP","19",2.222
"BGSP","19",2.555
"BGSP","19",2.31
"BGSP","21",2.308
"BGSP","21",2.653
"BGSP","19",2.44
"BGSP","21",2.369
"BGSP","23",2.437
"BGSP","21",2.197
"BGSP","19",2.383
"BGSP","23",2.889
"BGSP","23",2.311
"BGSP","21",2.268
"BGSP","21",2.642
"BGSP","33",2.353
"BGSP","23",2.54
"BGSP","21",2.468
"BGSP","19",2.454
"BGSP","19",2.303
"BGSP","19",2.305
"BGSP","19",2.53
"BGSP","19",2.693
"BGSP","23",2.417
"BGSP","29",2.308
"BGSP","23",2.35
"BGSP","19",2.404
"BGSP","21",2.313
"BGSP","21",2.159
"BGSP","19",2.595
"BGSP","19",2.451
"BGSP","19",2.402
"BGSP","19",2.406
"BGSP","25",2.407
"BGSP","27",2.54
"BGSP","19",2.064
"BGSP","19",2.714
"BGSP","19",2.555
"BGSP","19",2.362
"BGSP","21",2.577
"BGSP","23",2.478
"BGSP","21",2.567
"BGSP","21",2.343
"BGSP","19",2.4
"BGSP","23",2.451
"BGSP","21",2.389
"BGSP","25",2.438
"BGSP","21",2.32
"BGSP","19",2.147
"BGSP","25",2.267
"BGSP","19",2.526
"BGSP","23",2.38
"BGSP","23",2.256
"BGSP","19",2.424
"BGSP","21",2.572
"BGSP","25",2.702
"BGSP","23",2.517
"BGSP","21",2.411
"BGSP","23",2.433
"BGSP","23",2.537
"BGSP","23",2.543
"BGSP","19",2.322
"BGSP","27",2.468
"BGSP","21",2.313
"BGSP","21",2.719
"BGSP","23",2.304
"BGSP","19",2.599
"BGSP","21",2.452
"BGSP","21",2.583
"BGSP","23",2.445
"BGSP","19",2.583
"BGSP","19",2.413
"BGSP","21",2.754
"BGSP","23",2.343
"BGSP","21",2.329
"BGSP","21",2.291
"BGSP","25",2.613
"BGSP","19",2.55
"BGSP","21",2.294
"BGSP","19",2.505
"BGSP","19",2.588
"BGSP","21",2.385
"BGSP","19",2.582
"BGSP","23",2.385
"BGSP","19",2.624
"BGSP","25",2.564
"BGSP","21",2.381
"BGSP","25",1.994
"BGSP","19",2.523
"BGSP","19",2.499
"BGSP","21",2.256
"BGSP","19",2.352
"BGSP","19",2.639
"BGSP","19",2.409
"BGSP","27",2.051
"BGSP","19",2.322
"BGSP","23",2.407
"BGSP","21",2.338
"BGSP","23",2.639
"BGSP","19",2.554
"BGSP","21",2.5
"BGSP","21",2.514
"BGSP","19",2.24
"BGSP","29",2.287
"BGSP","27",2.146
"BGSP","21",2.547
"BGSP","23",2.454
"BGSP","19",2.575
"BGSP","21",2.562
"BGSP","27",2.414
"BGSP","25",2.212
"BGSP","19",2.659
"BGSP","29",2.42
"BGSP","21",2.313
"BGSP","19",2.499
"BGSP","19",2.449
"BGSP","19",2.58
"BGSP","23",2.386
"BGSP","19",2.686
"BGSP","27",2.34
"BGSP","19",2.43
"BGSP","19",2.397
"BGSP","23",2.34
"BGSP","21",2.393
"BGSP","19",2.574
"BGSP","27",2.507
"BGSP","19",2.504
"BGSP","19",2.46
"BGSP","19",2.471
"BGSP","21",2.299
"BGSP","21",2.4
"BGSP","21",2.403
"BGSP","23",2.19
"BGSP","23",2.356
"BGSP","21",2.334
"BGSP","19",2.694
"BGSP","21",2.426
"BGSP","19",2.405
"BGSP","19",2.447
"BGSP","31",2.242
"BGSP","19",2.647
"BGSP","19",2.486
"BGSP","27",2.057
"BGSP","23",2.653
"BGSP","23",2.443
"BGSP","23",2.315
"BGSP","23",2.528
"BGSP","23",2.375
"BGSP","19",2.398
"BGSP","19",2.718
"BGSP","25",2.458
"BGSP","21",2.475
"BGSP","19",2.595
"BGSP","21",2.412
"BGSP","23",2.39
"BGSP","21",2.323
"BGSP","19",2.291
"BGSP","21",2.656
"BGSP","23",2.642
"BGSP","27",2.516
"BGSP","19",2.632
"BGSP","19",2.402
"BGSP","21",2.558
"BGSP","23",2.29
"BGSP","27",2.241
"BGSP","21",2.407
"BGSP","21",2.259
"BGSP","19",2.461
"BGSP","21",2.485
"BGSP","19",2.501
"BGSP","21",2.487
"BGSP","27",2.162
"BGSP","19",2.488
"BGSP","23",2.373
"BGSP","27",2.097
"BGSP","19",2.456
"BGSP","25",2.63
"BGSP","19",2.411
"BGSP","27",2.388
"BGSP","21",2.261
"BGSP","19",2.796
"BGSP","23",2.511
"BGSP","19",2.584
"BGSP","19",2.386
"BGSP","19",2.165
"BGSP","19",2.57
"BGSP","19",2.441
"BGSP","19",2.496
"BGSP","19",2.387
"BGSP","21",2.35
"BGSP","25",2.26
"BGSP","23",2.519
"BGSP","27",2.492
"BGSP","19",2.274
"BGSP","21",2.567
"BGSP","21",2.393
"BGSP","29",2.172
"BGSP","19",2.474
"BGSP","21",2.66
"BGSP","19",2.507
"BGSP","19",2.273
"BGSP","21",2.459
"BGSP","19",2.39
"BGSP","27",2.395
"BGSP","31",2.133
"BGSP","19",2.471
"BGSP","19",2.312
"BGSP","23",2.236
"BGSP","21",2.558
"BGSP","23",2.597
"BGSP","27",2.069
"BGSP","21",2.526
"BGSP","19",2.668
"BGSP","19",2.313
"BGSP","21",2.358
"BGSP","27",2.335
"BGSP","19",2.493
"BGSP","21",2.85
"BGSP","19",2.592
"BGSP","19",2.573
"BGSP","25",2.479
"BGSP","19",2.639
"BGSP","19",2.483
"BGSP","19",2.47
"BGSP","21",2.148
"BGSP","25",2.383
"BGSP","19",2.489
"BGSP","21",2.503
"BGSP","23",2.315
"BGSP","21",2.636
"BGSP","21",2.464
"BGSP","19",2.3
"BGSP","19",2.411
"BGSP","19",2.365
"BGSP","25",2.585
"BGSP","21",2.271
"BGSP","19",2.673
"BGSP","19",2.325
"BGSP","23",1.96
"BGSP","27",2.418
"BGSP","25",2.298
"BGSP","19",2.282
"BGSP","19",2.329
"BGSP","19",2.441
"BGSP","21",2.7
"BGSP","21",2.579
"BGSP","23",2.226
"BGSP","21",2.364
"BGSP","27",2.485
"BGSP","19",2.553
"BGSP","21",2.511
"BGSP","21",2.342
"BGSP","21",2.269
"BGSP","21",2.542
"BGSP","19",2.282
"BGSP","21",2.645
"BGSP","21",2.305
"BGSP","19",2.264
"BGSP","21",2.302
"BGSP","19",2.537
"BGSP","21",2.449
"BGSP","21",2.383
"BGSP","21",2.67
"BGSP","21",2.402
"BGSP","19",2.228
"BGSP","19",2.311
"BGSP","19",2.534
"BGSP","21",2.6
"BGSP","21",2.282
"BGSP","19",2.364
"BGSP","21",2.534
"BGSP","25",2.441
"BGSP","21",2.894
"BGSP","23",2.434
"BGSP","19",2.478
"BGSP","19",2.359
"BGSP","21",2.566
"BGSP","21",2.355
"BGSP","19",2.549
"BGSP","23",2.479
"BGSP","25",2.41
"BGSP","21",2.529
"BGSP","19",2.416
"BGSP","19",2.487
"BGSP","27",2.242
"BGSP","23",2.613
"BGSP","19",2.33
"BGSP","19",2.573
"BGSP","21",2.435
"BGSP","23",2.421
"BGSP","21",2.341
"BGSP","19",2.55
"BGSP","21",2.404
"BGSP","25",2.487
"BGSP","21",2.587
"BGSP","19",2.185
"BGSP","23",2.205
"BGSP","25",2.425
"BGSP","19",2.488
"BGSP","19",2.546
"BGSP","21",2.23
"BGSP","29",2.488
"BGSP","23",2.527
"BGSP","19",2.603
"BGSP","25",2.254
"BGSP","21",2.625
"BGSP","21",2.171
"BGSP","19",2.618
"BGSP","23",2.355
"BGSP","19",2.316
"BGSP","21",2.414
"BGSP","21",2.289
"BGSP","21",2.271
"BGSP","19",2.419
"BGSP","21",2.174
"BGSP","19",2.382
"BGSP","21",2.421
"BGSP","25",2.004
"BGSP","21",2.21
"BGSP","19",2.442
"BGSP","27",2.336
"BGSP","21",2.486
"BGSP","29",2.26
"BGSP","23",2.597
"BGSP","27",2.299
"BGSP","21",2.638
"BGSP","19",2.418
"BGSP","31",2.262
"BGSP","19",2.124
"BGSP","23",2.222
"BGSP","19",2.329
"BGSP","19",2.406
"BGSP","23",2.456
"BGSP","21",2.34
"BGSP","19",2.642
"BGSP","21",2.371
"BGSP","21",2.395
"BGSP","21",2.503
"BGSP","23",2.356
"BGSP","25",2.279
"BGSP","21",2.193
"BGSP","25",2.245
"BGSP","19",2.553
"BGSP","21",2.612
"BGSP","21",2.509
"BGSP","21",2.618
"BGSP","21",2.433
"BGSP","21",2.628
"BGSP","21",2.183
"BGSP","21",2.396
"BGSP","25",2.294
"BGSP","19",2.169
"BGSP","19",2.422
"BGSP","21",2.208
"BGSP","19",2.309
"BGSP","21",2.432
"BGSP","19",2.206
"BGSP","35",2.335
"BGSP","21",2.413
"BGSP","21",2.409
"BGSP","19",2.397
"BGSP","23",2.28
"BGSP","19",2.58
"BGSP","19",2.219
"BGSP","19",2.591
"BGSP","21",2.275
"BGSP","25",2.461
"BGSP","19",2.454
"BGSP","23",2.301
"BGSP","19",2.401
"BGSP","21",2.222
"BGSP","19",2.415
"BGSP","21",2.418
"BGSP","19",2.699
"BGSP","31",2.484
"BGSP","19",2.609
"BGSP","21",2.432
"BGSP","19",2.478
"BGSP","Siemens",2.576
"BGSP","19",2.39
"BGSP","19",2.166
"BGSP","19",2.467
"BGSP","19",2.415
"BGSP","21",2.513
"BGSP","23",2.388
"BGSP","27",2.347
"BGSP","23",2.19
"BGSP","21",2.297
"BGSP","25",2.317
"BGSP","25",2.312
"BGSP","27",2.453
"BGSP","21",2.255
"BGSP","19",2.351
"BGSP","19",2.479
"BGSP","19",2.621
"BGSP","21",2.608
"BGSP","23",2.449
"BGSP","19",2.296
"BGSP","19",2.414
"BGSP","21",2.249
"BGSP","21",2.451
"BGSP","21",2.251
"BGSP","19",2.291
"BGSP","31",2.313
"BGSP","21",2.483
"BGSP","23",2.47
"BGSP","19",2.408
"BGSP","31",2.374
"BGSP","19",2.558
"BGSP","25",2.548
"BGSP","19",2.541
"BGSP","25",2.461
"BGSP","21",2.56
"BGSP","23",2.268
"BGSP","19",2.364
"BGSP","23",2.654
"BGSP","19",2.367
"BGSP","21",2.311
"BGSP","23",2.499
"BGSP","19",2.467
"BGSP","19",2.752
"BGSP","23",2.536
"BGSP","23",2.456
"BGSP","29",2.433
"BGSP","31",2.396
"BGSP","23",2.288
"BGSP","19",2.5
"BGSP","19",2.566
"BGSP","25",2.473
"BGSP","19",2.532
"BGSP","21",2.451
"BGSP","21",2.471
"BGSP","21",2.402
"BGSP","19",2.48
"BGSP","21",2.317
"BGSP","19",2.159
"BGSP","19",2.594
"BGSP","21",2.413
"BGSP","19",2.265
"BGSP","19",2.399
"BGSP","21",2.249
"BGSP","19",2.463
"BGSP","21",2.688
"BGSP","19",2.547
"BGSP","23",2.565
"BGSP","19",2.319
"BGSP","23",2.439
"BGSP","23",2.278
"BGSP","19",2.278
"BGSP","21",2.484
"BGSP","19",2.093
"BGSP","19",2.78
"BGSP","23",2.288
"BGSP","19",2.31
"BGSP","19",2.574
"BGSP","19",2.303
"BGSP","19",2.516
"BGSP","21",2.772
"BGSP","21",2.499
"BGSP","19",2.58
"BGSP","21",2.346
"BGSP","19",2.251
"BGSP","19",2.492
"BGSP","23",2.481
"BGSP","25",2.195
"BGSP","21",2.593
"BGSP","23",2.271
"BGSP","23",2.299
"BGSP","21",2.67
"BGSP","19",2.398
"BGSP","19",2.22
"BGSP","19",2.703
"BGSP","21",2.47
"BGSP","19",2.679
"BGSP","23",2.453
"BGSP","19",2.16
"BGSP","33",2.305
"BGSP","19",2.452
"BGSP","21",2.385
"BGSP","19",2.338
"BGSP","21",2.409
"BGSP","19",2.759
"BGSP","23",2.574
"BGSP","19",2.514
"BGSP","29",2.268
"BGSP","19",2.279
"BGSP","23",2.161
"BGSP","19",2.42
"BGSP","19",2.388
"BGSP","21",2.335
"BGSP","23",2.355
"BGSP","21",2.632
"BGSP","21",2.202
"BGSP","19",2.426
"BGSP","19",2.164
"BGSP","21",2.322
"BGSP","23",2.563
"BGSP","19",2.487
"BGSP","21",2.544
"BGSP","21",2.237
"BGSP","21",2.357
"BGSP","23",2.469
"BGSP","19",2.273
"BGSP","21",2.449
"BGSP","21",2.282
"BGSP","23",2.383
"BGSP","19",2.542
"BGSP","21",2.514
"BGSP","19",2.505
"BGSP","23",2.305
"BGSP","19",2.524
"BGSP","23",2.365
"BGSP","25",2.439
"BGSP","31",2.505
"BGSP","21",2.14
"BGSP","19",2.428
"BGSP","23",2.45
"BGSP","19",2.352
"BGSP","35",2.121
"BGSP","21",2.357
"BGSP","19",2.304
"BGSP","21",2.61
"BGSP","19",2.43
"BGSP","21",2.298
"BGSP","21",2.154
"BGSP","23",2.683
"BGSP","19",2.517
"BGSP","19",2.646
"BGSP","21",2.452
"BGSP","21",2.468
"BGSP","21",2.594
"BGSP","21",2.311
"BGSP","23",2.268
"BGSP","21",2.394
"BGSP","21",2.588
"BGSP","19",2.479
"BGSP","19",2.558
"BGSP","21",2.301
"BGSP","19",2.435
"BGSP","21",2.339
"BGSP","19",2.581
"BGSP","19",2.595
"BGSP","19",2.29
"BGSP","19",2.266
"BGSP","23",2.405
"BGSP","19",2.63
"BGSP","19",2.396
"BGSP","21",2.325
"BGSP","27",2.725
"BGSP","21",2.45
"BGSP","19",2.359
"BGSP","21",2.512
"BGSP","19",2.234
"BGSP","23",2.398
"BGSP","21",2.625
"BGSP","21",2.456
"BGSP","21",2.501
"BGSP","19",2.794
"BGSP","19",2.398
"BGSP","23",2.289
"BGSP","19",2.343
"BGSP","21",2.324
"BGSP","21",2.517
"BGSP","23",2.74
"BGSP","21",2.435
"BGSP","25",2.401
"BGSP","23",2.491
"BGSP","21",2.43
"BGSP","21",2.637
"BGSP","19",2.2
"BGSP","23",2.48
"BGSP","21",2.519
"BGSP","23",2.425
"BGSP","21",2.516
"BGSP","23",2.652
"BGSP","25",2.559
"BGSP","19",2.537
"BGSP","23",2.558
"BGSP","23",2.21
"BGSP","19",2.317
"BGSP","21",2.395
"BGSP","25",2.156
"BGSP","21",2.3
"BGSP","19",2.579
"BGSP","25",2.569
"BGSP","23",2.211
"BGSP","21",2.151
"BGSP","21",2.502
"BGSP","21",2.215
"BGSP","21",2.4
"BGSP","21",2.46
"BGSP","25",2.527
"BGSP","19",2.283
"BGSP","19",2.45
"BGSP","23",2.376
"BGSP","21",2.617
"BGSP","19",2.63
"BGSP","21",2.53
"BGSP","19",2.464
"BGSP","21",2.743
"BGSP","21",2.305
"BGSP","21",2.139
"BGSP","23",2.403
"BGSP","21",2.216
"BGSP","19",2.431
"BGSP","21",2.46
"BGSP","25",2.324
"BGSP","25",2.481
"BGSP","33",2.448
"BGSP","29",2.478
"BGSP","19",2.506
"BGSP","21",2.404
"BGSP","19",2.508
"BGSP","31",2.508
"BGSP","27",2.455
"BGSP","19",2.157
"BGSP","23",2.279
"BGSP","21",2.566
"BGSP","19",2.613
"BGSP","19",2.532
"BGSP","21",2.409
"BGSP","19",2.584
"BGSP","21",2.424
"BGSP","21",2.222
"BGSP","21",2.262
"BGSP","27",2.345
"BGSP","21",2.232
"BGSP","19",2.253
"BGSP","23",2.497
"BGSP","19",2.431
"BGSP","21",2.33
"BGSP","19",2.464
"BGSP","25",2.197
"BGSP","21",2.429
"BGSP","21",2.17
"BGSP","19",2.467
"BGSP","21",2.146
"BGSP","23",2.38
"BGSP","19",2.464
"BGSP","27",2.164
"BGSP","19",2.372
"BGSP","21",2.466
"BGSP","21",2.469
"BGSP","19",2.581
"BGSP","23",2.324
"BGSP","23",2.374
"BGSP","23",2.338
"BGSP","27",2.321
"BGSP","21",2.57
"BGSP","25",2.48
"BGSP","21",2.145
"BGSP","19",2.398
"BGSP","25",2.318
"BGSP","19",2.512
"BGSP","27",2.43
"BGSP","23",2.312
"BGSP","21",2.547
"BGSP","35",2.336
"BGSP","21",2.371
"BGSP","19",2.26
"BGSP","21",2.416
"BGSP","19",2.463
"BGSP","19",2.347
"BGSP","19",2.306
"BGSP","23",2.382
"BGSP","21",2.472
"BGSP","19",2.408
"BGSP","19",2.498
"BGSP","21",2.375
"BGSP","23",2.568
"BGSP","23",2.543
"BGSP","19",2.372
"BGSP","21",2.294
"BGSP","21",2.534
"BGSP","19",2.529
"BGSP","31",2.452
"BGSP","21",2.48
"BGSP","19",2.302
"BGSP","21",2.341
"BGSP","19",2.457
"BGSP","19",2.153
"BGSP","21",2.45
"BGSP","21",2.512
"BGSP","33",2.328
"BGSP","25",2.423
"BGSP","19",2.677
"BGSP","21",2.312
"BGSP","19",2.433
"BGSP","25",2.422
"BGSP","23",2.327
"BGSP","19",2.604
"BGSP","19",2.605
"BGSP","21",2.45
"BGSP","19",2.587
"BGSP","25",2.202
"BGSP","23",2.408
"BGSP","21",2.37
"BGSP","19",2.502
"BGSP","19",2.644
"BGSP","19",2.311
"BGSP","19",2.572
"BGSP","25",2.534
"BGSP","21",2.21
"BGSP","21",2.534
"BGSP","21",2.381
"BGSP","27",2.455
"BGSP","19",2.255
"BGSP","21",2.297
"BGSP","19",2.309
"BGSP","31",2.345
"BGSP","21",2.581
"BGSP","19",2.286
"BGSP","29",2.251
"BGSP","19",2.456
"BGSP","19",2.381
"BGSP","23",2.459
"BGSP","29",2.503
"BGSP","21",2.707
"BGSP","25",2.19
"BGSP","21",2.386
"BGSP","21",2.442
"BGSP","19",2.463
"BGSP","23",2.327
"BGSP","19",2.753
"BGSP","25",2.293
"BGSP","19",2.55
"BGSP","21",2.421
"BGSP","19",2.61
"BGSP","23",2.445
"BGSP","21",2.643
"BGSP","21",2.219
"BGSP","21",2.469
"BGSP","23",2.343
"BGSP","25",2.395
"BGSP","25",2.447
"BGSP","19",2.406
"BGSP","23",2.264
"BGSP","23",2.258
"BGSP","19",2.482
"BGSP","19",2.301
"BGSP","25",2.367
"BGSP","19",2.621
"BGSP","21",2.396
"BGSP","23",2.145
"BGSP","23",2.324
"BGSP","19",2.501
"BGSP","23",2.32
"BGSP","19",2.639
"BGSP","21",2.527
"BGSP","19",2.325
"BGSP","25",2.264
"BGSP","23",2.44
"BGSP","23",2.348
"BGSP","21",2.223
"BGSP","19",2.334
"BGSP","19",2.574
"BGSP","25",2.583
"BGSP","19",2.166
"BGSP","21",2.041
"BGSP","19",2.468
"BGSP","19",2.273
"BGSP","23",2.24
"BGSP","29",2.12
"BGSP","23",2.322
"BGSP","21",2.482
"BGSP","21",2.399
"BGSP","23",2.582
"BGSP","19",2.24
"BGSP","21",2.513
